about the medical device regulation,aims of the document,"The power to adopt delegated acts in accordance with Article 290 TFEU should be delegated to the Commission in order to amend certain non-essential provisions of this Regulation. It is of particular importance that the Commission carry out appropriate consultations during its preparatory work, including at expert level, and that those consultations be conducted in accordance with the principles laid down in the Interinstitutional Agreement of 13 April 2016 on Better Law-Making (26). In particular, to ensure equal participation in the preparation of delegated acts, the European Parliament and the Council receive all documents at the same time as Member States' experts, and their experts systematically have access to meetings of Commission expert groups dealing with preparation of delegated acts."
about the medical device regulation,aims of the document,"In order to ensure uniform conditions for the implementation of this Regulation, implementing powers should be conferred on the Commission. Those powers should be exercised in accordance with Regulation (EU) No 182/2011 of the European Parliament and of the Council (27)."
about the medical device regulation,aims of the document,"The advisory procedure should be used for implementing acts that set out the form and presentation of the data elements of manufacturers' summaries of safety and clinical performance, and that establish the model for certificates of free sale, given that such implementing acts are of a procedural nature and do not directly have an impact on health and safety at Union level."
about the medical device regulation,aims of the document,"The Commission should adopt immediately applicable implementing acts where, in duly justified cases relating to the extension to the territory of the Union of a national derogation from the applicable conformity assessment procedures, imperative grounds of urgency so require."
about the medical device regulation,aims of the document,"In order to enable it to designate issuing entities, expert panels and expert laboratories, implementing powers should be conferred on the Commission."
about the medical device regulation,aims of the document,"To allow economic operators, especially SMEs, notified bodies, Member States and the Commission to adapt to the changes introduced by this Regulation and to ensure its proper application, it is appropriate to provide for a sufficient transitional period for that adaptation and for the organisational arrangements that are to be made. However, certain parts of the Regulation that directly affect Member States and the Commission should be implemented as soon as possible. It is also particularly important that, by the date of application of this Regulation, a sufficient number of notified bodies be designated in accordance with the new requirements so as to avoid any shortage of medical devices on the market. Nonetheless, it is necessary that any designation of a notified body in accordance with the requirements of this Regulation prior to the date of its application be without prejudice to the validity of the designation of those notified bodies under Directives 90/385/EEC and 93/42/EEC and to their capacity to continue issuing valid certificates under those two Directives until the date of application of this Regulation."
about the medical device regulation,aims of the document,"In order to ensure a smooth transition to the new rules for registration of devices and of certificates, the obligation to submit the relevant information to the electronic systems set up at Union level pursuant to this Regulation should, in the event that the corresponding IT systems are developed according to plan, only become fully effective from 18 months after the date of application of this Regulation. During this transitional period, certain provisions of Directives 90/385/EEC and 93/42/EEC should remain in force. However, in order to avoid multiple registrations, economic operators and notified bodies who register in the relevant electronic systems set up at Union level pursuant to this Regulation should be considered to be in compliance with the registration requirements adopted by the Member States pursuant to those provisions."
about the medical device regulation,aims of the document,"In order to provide for a smooth introduction of the UDI system, the moment of application of the obligation to place the UDI carrier on the label of the device should vary from one to five years after the date of application of this Regulation depending upon the class of the device concerned."
about the medical device regulation,aims of the document,"Directives 90/385/EEC and 93/42/EEC should be repealed to ensure that only one set of rules applies to the placing of medical devices on the market and the related aspects covered by this Regulation. Manufacturers' obligations as regards the making available of documentation regarding devices they placed on the market and manufacturers' and Member States' obligations as regards vigilance activities for devices placed on the market pursuant to those Directives should however continue to apply. While it should be left to Member States to decide how to organise vigilance activities, it is desirable for them to have the possibility of reporting incidents related to devices placed on the market pursuant to the Directives using the same tools as those for reporting on devices placed on the market pursuant to this Regulation. It is furthermore appropriate, in order to ensure a smooth transition from the old regime to the new regime, to provide that Commission Regulation (EU) No 207/2012 (28) and Commission Regulation (EU) No 722/2012 (29) should remain in force and continue to apply unless and until repealed by implementing acts adopted by the Commission pursuant to this Regulation.Decision 2010/227/EU adopted in implementation of those Directives and Directive 98/79/EC should also remain in force and continue to apply until the date when Eudamed becomes fully functional. Conversely, no such maintenance in force is required for Commission Directives 2003/12/EC (30) and 2005/50/EC (31) and Commission Implementing Regulation (EU) No 920/2013 (32)."
about the medical device regulation,aims of the document,"The requirements of this Regulation should be applicable to all devices placed on the market or put into service from the date of application of this Regulation. However, in order to provide for a smooth transition it should be possible, for a limited period of time from that date, for devices to be placed on the market or put into service by virtue of a valid certificate issued pursuant to Directive 90/385/EEC or pursuant to Directive 93/42/EEC."
about the medical device regulation,aims of the document,The European Data Protection Supervisor has given an opinion (33) pursuant to Article 28(2) of Regulation (EC) No 45/2001.
about the medical device regulation,aims of the document,"Since the objectives of this Regulation, namely to ensure the smooth functioning of the internal market as regards medical devices and to ensure high standards of quality and safety for medical devices, thus ensuring a high level of protection of health and safety of patients, users and other persons, cannot be sufficiently achieved by the Member States but can rather, by reason of its scale and effects, be better achieved at Union level, the Union may adopt measures, in accordance with the principle of subsidiarity as set out in Article 5 of the Treaty on European Union. In accordance with the principle of proportionality, as set out in that Article, this Regulation does not go beyond what is necessary in order to achieve those objectives,"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation lays down rules concerning the placing on the market, making available on the market or putting into service of medical devices for human use and accessories for such devices in the Union. This Regulation also applies to clinical investigations concerning such medical devices and accessories conducted in the Union."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation shall also apply, as from the date of application of common specifications adopted pursuant to Article 9, to the groups of products without an intended medical purpose that are listed in Annex XVI, taking into account the state of the art, and in particular existing harmonised standards for analogous devices with a medical purpose, based on similar technology. The common specifications for each of the groups of products listed in Annex XVI shall address, at least, application of risk management as set out in Annex I for the group of products in question and, where necessary, clinical evaluation regarding safety.The necessary common specifications shall be adopted by 26 May 2020. They shall apply as from six months after the date of their entry into force or from 26 May 2020, whichever is the latest.Notwithstanding Article 122, Member States' measures regarding the qualification of the products covered by Annex XVI as medical devices pursuant to Directive 93/42/EEC shall remain valid until the date of application, as referred to in the first subparagraph, of the relevant common specifications for that group of products.This Regulation also applies to clinical investigations conducted in the Union concerning the products referred to in the first subparagraph."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,Devices with both a medical and a non-medical intended purpose shall fulfil cumulatively the requirements applicable to devices with an intended medical purpose and those applicable to devices without an intended medical purpose.
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"For the purposes of this Regulation, medical devices, accessories for medical devices, and products listed in Annex XVI to which this Regulation applies pursuant to paragraph 2 shall hereinafter be referred to as ‘devices’."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"Where justified on account of the similarity between a device with an intended medical purpose placed on the market and a product without an intended medical purpose in respect of their characteristics and risks, the Commission is empowered to adopt delegated acts in accordance with Article 115 to amend the list in Annex XVI, by adding new groups of products, in order to protect the health and safety of users or other persons or other aspects of public health."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: 
in vitro diagnostic medical devices covered by Regulation (EU) 2017/746;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: medicinal products as defined in point 2 of Article 1 of Directive 2001/83/EC. In deciding whether a product falls under Directive 2001/83/EC or under this Regulation, particular account shall be taken of the principal mode of action of the product;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,This Regulation does not apply to: advanced therapy medicinal products covered by Regulation (EC) No 1394/2007;
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: human blood, blood products, plasma or blood cells of human origin or devices which incorporate, when placed on the market or put into service, such blood products, plasma or cells, except for devices referred to in paragraph 8 of this Article;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,This Regulation does not apply to: cosmetic products covered by Regulation (EC) No 1223/2009;
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: transplants, tissues or cells of animal origin, or their derivatives, or products containing or consisting of them; however this Regulation does apply to devices manufactured utilising tissues or cells of animal origin, or their derivatives, which are non-viable or are rendered non-viable;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: transplants, tissues or cells of human origin, or their derivatives, covered by Directive 2004/23/EC, or products containing or consisting of them; however this Regulation does apply to devices manufactured utilising derivatives of tissues or cells of human origin which are non-viable or are rendered non-viable;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation does not apply to: products, other than those referred to in points (d), (f) and (g), that contain or consist of viable biological material or viable organisms, including living micro-organisms, bacteria, fungi or viruses in order to achieve or support the intended purpose of the product;"
"
SCOPE AND DEFINITIONS
",Subject matter and scope,This Regulation does not apply to: food covered by Regulation (EC) No 178/2002.
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"Any device which, when placed on the market or put into service, incorporates as an integral part an in vitro diagnostic medical device as defined in point 2 of Article 2 of Regulation (EU) 2017/746, shall be governed by this Regulation. The requirements of Regulation (EU) 2017/746 shall apply to the in vitro diagnostic medical device part of the device."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"Any device which, when placed on the market or put into service, incorporates, as an integral part, a substance which, if used separately, would be considered to be a medicinal product as defined in point 2 of Article 1 of Directive 2001/83/EC, including a medicinal product derived from human blood or human plasma as defined in point 10 of Article 1 of that Directive, and that has an action ancillary to that of the device, shall be assessed and authorised in accordance with this Regulation.However, if the action of that substance is principal and not ancillary to that of the device, the integral product shall be governed by Directive 2001/83/EC or Regulation (EC) No 726/2004 of the European Parliament and of the Council (34), as applicable. In that case, the relevant general safety and performance requirements set out in Annex I to this Regulation shall apply as far as the safety and performance of the device part are concerned."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"Any device which is intended to administer a medicinal product as defined in point 2 of Article 1 of Directive 2001/83/EC shall be governed by this Regulation, without prejudice to the provisions of that Directive and of Regulation (EC) No 726/2004 with regard to the medicinal product.However, if the device intended to administer a medicinal product and the medicinal product are placed on the market in such a way that they form a single integral product which is intended exclusively for use in the given combination and which is not reusable, that single integral product shall be governed by Directive 2001/83/EC or Regulation (EC) No 726/2004, as applicable. In that case, the relevant general safety and performance requirements set out in Annex I to this Regulation shall apply as far as the safety and performance of the device part of the single integral product are concerned."
"
SCOPE AND DEFINITIONS
",Subject matter and scope," Any device which, when placed on the market or put into service, incorporates, as an integral part, non-viable tissues or cells of human origin or their derivatives that have an action ancillary to that of the device shall be assessed and authorised in accordance with this Regulation. In that case, the provisions for donation, procurement and testing laid down in Directive 2004/23/EC shall apply.However, if the action of those tissues or cells or their derivatives is principal and not ancillary to that of the device and the product is not governed by Regulation (EC) No 1394/2007, the product shall be governed by Directive 2004/23/EC. In that case, the relevant general safety and performance requirements set out in Annex I to this Regulation shall apply as far as the safety and performance of the device part are concerned."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation is specific Union legislation within the meaning of Article 2(3) of Directive 2014/30/EU.12.   Devices that are also machinery within the meaning of point (a) of the second paragraph of Article 2 of Directive 2006/42/EC of the European Parliament and of the Council (35) shall, where a hazard relevant under that Directive exists, also meet the essential health and safety requirements set out in Annex I to that Directive to the extent to which those requirements are more specific than the general safety and performance requirements set out in Chapter II of Annex I to this Regulation."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,This Regulation shall not affect the application of Directive 2013/59/Euratom.
"
SCOPE AND DEFINITIONS
",Subject matter and scope,This Regulation shall not affect the right of a Member State to restrict the use of any specific type of device in relation to aspects not covered by this Regulation.
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"This Regulation shall not affect national law concerning the organisation, delivery or financing of health services and medical care, such as the requirement that certain devices may only be supplied on a medical prescription, the requirement that only certain health professionals or healthcare institutions may dispense or use certain devices or that their use be accompanied by specific professional counselling."
"
SCOPE AND DEFINITIONS
",Subject matter and scope,"Nothing in this Regulation shall restrict the freedom of the press or the freedom of expression in the media in so far as those freedoms are guaranteed in the Union and in the Member States, in particular under Article 11 of the Charter of Fundamental Rights of the European Union."
